rank,symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc,rs_score,vcp_score,volume_score,newhigh_score,entry_score,group_score,entry_status,market_state,market_multiplier,minervini_score,grade
108,BELRISE.NS,2026-07-09,228.83999633789062,235.64583587646484,228.670834435357,224.51040100097657,196.87760080973308,186.79495079040527,231.89324460604615,101.86143174703678,252.0,True,True,True,True,True,True,True,False,False,124.17580150775325,noise,84.46518481924375,False,True,False,False,,Auto Components,Auto Components & Equipments,97.54925516578568,True,True,20364.0,108.17,4726940.0,0.5312,64.3,50.0,18.8,75.6,50.0,70.45454545454545,watch — approaching pivot,unknown,1.0,53.4,C
109,NRBBEARING.NS,2026-07-09,422.6499938964844,428.8625005086263,410.15694597032336,385.6627325439453,304.2768120320638,296.38180351257324,426.628565762666,211.10343900049978,467.6000061035156,True,True,True,True,True,True,True,False,False,52.69402056067945,noise,29.191302765663934,False,True,False,False,,Auto Components,Auto Components & Equipments,91.44641999038924,True,True,4096.43,43.56,1030727.0,1.0635,50.0,50.0,31.5,74.8,50.0,70.45454545454545,watch — approaching pivot,unknown,1.0,52.7,C
110,SURYODAY.NS,2026-07-09,177.1300048828125,176.84499867757162,171.26555421617297,169.72759857177735,146.47426620483398,145.6943496322632,177.23684691044895,115.41000366210938,190.77999877929688,True,True,True,True,True,True,True,False,False,25.472839257837233,noise,28.854374443630554,False,True,False,False,,Banks,Other Bank,81.49927919269582,True,True,1882.71,9.76,550904.0,0.5183,26.8,50.0,44.3,79.7,100.0,31.818181818181817,actionable,unknown,1.0,52.7,C
111,SMSPHARMA.NS,2026-07-09,407.04998779296875,402.2583312988281,384.3000005086263,391.1429998779297,366.56733357747396,345.7796965789795,406.13329340568544,207.70523539173377,447.79998779296875,True,True,True,True,True,True,True,True,False,67.4298969164045,noise,86.47421853218118,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,94.0893801057184,True,True,3812.11,16.47,404673.0,0.4321,56.2,50.0,30.7,75.8,50.0,61.36363636363637,watch — approaching pivot,unknown,1.0,52.6,C
112,CONFIPET.NS,2026-07-09,72.31999969482422,72.93500073750813,70.29111109839545,66.99700004577636,47.61600011189778,46.22709272384643,72.2309481623244,28.059999465942383,80.56999969482422,True,True,True,True,True,True,True,True,False,28.980893149762643,noise,39.17557580364065,False,False,False,False,,Gas,LPG/CNG/PNG/LNG Supplier,83.18116290245075,True,True,2402.77,26.47,3659444.0,1.1014,30.8,50.0,56.2,73.5,90.4,25.0,actionable,unknown,1.0,52.4,C
113,INOXINDIA.NS,2026-07-09,2006.199951171875,1900.4583435058594,1744.590793185764,1664.7918896484375,1350.7895247395834,1310.9843975830079,1898.6110835528839,1063.7207176384813,2099.0,True,True,True,True,True,True,True,True,False,59.70523682446542,green,190.87753933918495,False,False,False,False,,Industrial Products,Other Industrial Products,92.83998077847188,True,True,18208.97,85.68,427077.0,0.4705,63.3,50.0,53.8,85.2,38.2,27.27272727272727,actionable,unknown,1.0,52.4,C
114,DCBBANK.NS,2026-07-09,186.00999450683594,186.41666539510092,181.22603946261935,180.88552795410158,180.16508290608724,173.3267853164673,185.56965663846137,118.51625759687853,204.18790888548025,True,True,True,True,True,True,True,True,False,31.896246626544954,noise,55.70184333723829,False,False,False,False,,Banks,Private Sector Bank,84.62277751081211,True,True,5990.96,23.28,1251281.0,0.3885,34.1,50.0,37.1,76.2,100.0,31.818181818181817,actionable,unknown,1.0,52.4,C
115,EMCURE.NS,2026-07-09,1809.5,1842.4833272298176,1769.1277703179253,1746.4599926757812,1583.7226643880208,1528.0634991455079,1825.447883040895,1226.3641410232713,1944.0,True,True,True,True,True,True,True,False,False,45.864510574751534,noise,70.23454819581988,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,89.62037481979817,True,True,34322.62,44.3,244825.0,0.1291,45.8,50.0,38.4,80.2,50.0,61.36363636363637,watch — approaching pivot,unknown,1.0,52.4,C
116,IDEAFORGE.NS,2026-07-09,857.9000244140625,835.9000040690104,859.8097245958116,836.5960009765626,574.7656669108073,552.2595002746582,849.028659054856,366.0,992.25,True,True,True,True,True,True,True,True,False,47.494195547964836,dry,13.653984049527084,False,True,False,False,,Aerospace & Defense,Aerospace & Defense,90.29312830370014,True,True,3722.97,117.65,1371415.0,3.1602,47.4,50.0,49.8,66.9,50.0,54.54545454545454,watch — approaching pivot,unknown,1.0,52.2,C
117,CEIGALL.NS,2026-07-09,368.8999938964844,378.8833363850911,365.8513895670573,360.6820001220703,304.0832004801432,291.70074996948244,373.8208189244955,222.61000061035156,405.70001220703125,True,True,True,True,True,True,True,False,False,36.78160074138361,noise,66.69525348901435,False,True,False,False,,Construction,Civil Construction,86.40076886112446,True,True,6426.42,25.07,679673.0,0.3902,38.3,50.0,41.0,75.9,50.0,68.18181818181817,watch — approaching pivot,unknown,1.0,51.9,C
118,MANINDS.NS,2026-07-09,574.2999877929688,575.7416687011719,553.7736061943901,550.9049981689453,454.92566569010415,444.48324966430664,571.9641966789487,302.04998779296875,623.7000122070312,True,True,True,True,True,True,True,True,False,35.36829411737625,noise,45.473169008540964,False,False,False,False,,Industrial Products,Iron & Steel Products,85.7760691975012,True,True,4307.8,45.79,797386.0,1.063,36.8,50.0,33.3,78.2,100.0,27.27272727272727,actionable,unknown,1.0,51.8,C
119,RPEL.NS,2026-07-09,1289.0,1239.5541483561199,1132.1169806586372,1036.2282360839845,863.3950211588542,850.9184411621094,1260.305029051567,560.8282002900473,1330.0,True,True,True,True,True,True,True,True,False,81.40408069024852,noise,20.98218447567523,False,True,False,False,,Industrial Products,Electrodes & Refractories,95.38683325324364,True,True,5919.34,20.55,159456.0,0.3472,69.2,50.0,31.6,87.8,50.0,27.27272727272727,watch — approaching pivot,unknown,1.0,51.7,C
120,ABSLAMC.NS,2026-07-09,1136.0,1158.066650390625,1103.0388844807942,1086.9739978027344,944.6210013834635,905.3042510986328,1151.117653462551,708.0,1224.9000244140625,True,True,True,True,True,True,True,False,False,43.6131608627828,noise,58.36364858594422,False,False,False,False,,Capital Markets,Asset Management Company,88.9476213358962,True,True,32853.52,50.65,445833.0,0.1542,44.2,50.0,53.8,79.5,50.0,40.909090909090914,watch — approaching pivot,unknown,1.0,51.7,C
121,DYNAMATECH.NS,2026-07-09,10845.0,10453.833333333334,10557.25,10779.32,9968.161705729166,9502.049321289063,10579.03652764355,6316.743428028843,12875.0,True,True,True,True,True,True,True,True,False,49.43659920210539,noise,66.84044408063427,False,False,False,False,,Industrial Manufacturing,Industrial Products,90.77366650648726,True,True,7365.32,26.36,24306.0,0.3579,48.5,50.0,39.8,62.5,50.0,63.63636363636363,watch — approaching pivot,unknown,1.0,51.4,C
122,STEL.NS,2026-07-09,563.9000244140625,574.3999938964844,538.6874949137369,517.3249963378906,492.3299979654948,479.6077484130859,565.5205128896084,380.0,657.2999877929688,True,True,True,True,True,True,True,False,False,37.83916304107251,dry,18.14163951486019,False,True,False,False,,Finance,Investment Company,87.02546852474772,True,True,1040.7,0.67,11835.0,0.0641,39.7,50.0,36.3,65.6,78.9,47.72727272727273,actionable,unknown,1.0,51.3,C
123,FCL.NS,2026-07-09,37.43000030517578,38.94416650136312,39.83444446987576,36.324600028991696,27.579799982706707,26.93535096168518,38.443770250753495,19.100000381469727,47.18000030517578,True,True,True,True,True,True,True,False,False,38.56244316031474,dry,16.3471191578077,False,True,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,87.40989908697742,True,True,4358.73,81.32,21724762.0,1.8656,40.6,50.0,61.8,54.0,50.0,52.27272727272727,watch — approaching pivot,unknown,1.0,51.1,C
124,MANGLMCEM.NS,2026-07-09,944.5999755859375,921.75,871.7027774386936,876.6649963378907,832.7123319498697,810.7987487792968,921.2676965001621,679.3499755859375,967.9500122070312,True,True,True,True,True,True,True,True,False,25.03575837486023,noise,33.50453717855303,False,False,False,False,,Cement & Cement Products,Cement & Cement Products,81.21095627102355,True,True,2597.39,7.65,80947.0,0.2944,36.2,50.0,30.5,89.2,99.5,18.181818181818183,actionable,unknown,1.0,51.1,C
125,DATAPATTNS.NS,2026-07-09,4284.0,4490.9250081380205,4371.475016276042,4276.028012695312,3401.630008138021,3255.7205004882812,4455.992753040887,2131.0,4955.89990234375,True,True,True,True,True,True,True,False,False,45.02188684297632,noise,49.51025971721014,False,False,False,False,,Aerospace & Defense,Aerospace & Defense,89.42815953868333,True,True,23983.53,539.3,1258865.0,2.2486,45.3,50.0,45.3,66.9,50.0,54.54545454545454,watch — approaching pivot,unknown,1.0,50.9,C
126,SATIN.NS,2026-07-09,255.1199951171875,247.81666564941406,235.2016660902235,228.16299926757813,177.2082666015625,170.30004974365235,250.73921816119793,133.00999450683594,267.20001220703125,True,True,True,True,True,True,True,True,False,47.750042174420315,noise,31.440140168531332,False,True,False,False,,Finance,Microfinance Institutions,90.43728976453627,True,True,2806.01,28.0,1097712.0,0.998,47.7,50.0,34.1,85.0,50.0,47.72727272727273,watch — approaching pivot,unknown,1.0,50.5,C
127,ICIL.NS,2026-07-09,421.8500061035156,428.875,368.6305567423503,347.3152014160156,293.57253428141274,291.8914998626709,420.94866263698424,216.89999389648438,463.79998779296875,True,True,True,True,True,True,True,True,False,48.54112879463723,noise,26.46854072396029,False,False,False,False,,Textiles & Apparels,Other Textile Products,90.53339740509371,True,True,8354.92,38.92,922583.0,0.4658,47.9,50.0,48.7,75.9,50.0,36.36363636363637,watch — approaching pivot,unknown,1.0,50.4,C
128,SBCL.NS,2026-07-09,726.7000122070312,747.1333363850912,733.5555521647135,699.2199975585937,536.4090608723958,524.324058227539,737.6102400347557,368.6000061035156,814.0,True,True,True,True,True,True,True,False,False,36.7468202388344,noise,45.736175971946416,False,False,False,False,,Industrial Products,Iron & Steel Products,86.30466122056704,True,True,4186.1,44.69,615021.0,1.0677,38.0,50.0,68.8,72.6,50.0,27.27272727272727,watch — approaching pivot,unknown,1.0,50.3,C
129,KTKBANK.NS,2026-07-09,268.0,266.9125010172526,268.4222234090169,265.2652005004883,229.83839986165364,217.70554969787597,266.86078430312824,164.46822856250571,282.95001220703125,True,True,True,True,True,True,True,True,False,42.891238095548026,noise,66.17734168305262,False,True,False,False,,Banks,Private Sector Bank,88.5631907736665,True,True,10135.27,71.19,2656297.0,0.7024,43.3,50.0,50.3,83.4,50.0,31.818181818181817,watch — approaching pivot,unknown,1.0,50.0,C
130,MACPOWER.NS,2026-07-09,1372.300048828125,1320.0041809082031,1133.0875074598525,1143.2490063476562,1016.3943347167968,977.9002508544922,1334.900087970913,761.0,1470.0,True,True,True,True,True,True,True,True,False,41.34861218648555,dry,18.559179326061994,False,True,False,False,,Industrial Manufacturing,Industrial Products,88.1307063911581,True,True,1372.87,6.36,46326.0,0.4631,42.3,50.0,26.7,80.7,50.0,63.63636363636363,watch — approaching pivot,unknown,1.0,50.0,C
131,PRIVISCL.NS,2026-07-09,3621.300048828125,3630.5666707356772,3438.9861111111113,3392.7480029296876,3093.658671875,3029.823505859375,3616.9927452202637,2173.199951171875,3760.0,True,True,True,True,True,True,True,True,False,46.931236789992916,noise,34.502994654411,False,False,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,89.90869774147045,True,True,14145.78,37.12,102496.0,0.2624,46.5,50.0,27.4,86.6,50.0,52.27272727272727,watch — approaching pivot,unknown,1.0,50.0,C
132,SANDHAR.NS,2026-07-09,665.9500122070312,688.8666737874349,692.6597239176432,642.7260003662109,558.3456677246094,547.4410000610352,685.5173543253933,402.13661244010495,763.2000122070312,True,True,True,True,True,True,True,False,False,28.622399949451328,dry,14.570563647815202,False,True,False,False,,Auto Components,Auto Components & Equipments,82.89283998077848,True,True,4018.03,39.33,590652.0,0.9789,30.1,50.0,42.4,68.5,50.0,70.45454545454545,watch — approaching pivot,unknown,1.0,49.9,C
133,DIAMONDYD.NS,2026-07-09,1198.300048828125,1163.7833150227864,1127.7777760823567,1090.3219995117188,1068.444003092448,1062.2280047607421,1178.888843885405,858.9000244140625,1228.9000244140625,True,True,True,True,True,True,True,True,False,16.534117882529166,noise,28.892028141422077,False,True,False,False,,Food Products,Packaged Foods,76.06919750120134,True,True,2864.36,8.03,66978.0,0.2802,14.2,50.0,68.8,89.0,50.0,43.18181818181818,watch — approaching pivot,unknown,1.0,49.9,C
134,KIRLPNU.NS,2026-07-09,1782.0999755859375,1861.1781819661458,1734.4545355902778,1678.01853515625,1304.8167057291666,1264.1910070800782,1824.1533488957912,982.5700473431639,2187.0783808234205,True,True,True,True,True,True,True,False,False,25.061618638451666,noise,30.728033358049885,False,True,False,False,,Industrial Products,"Compressors, Pumps & Diesel Engines",81.30706391158097,True,True,11577.09,44.34,248803.0,0.383,26.4,50.0,44.8,57.0,100.0,27.27272727272727,actionable,unknown,1.0,49.3,C
135,ARVIND.NS,2026-07-09,533.0999755859375,552.4041544596354,513.9083268907335,492.50599548339846,393.5139984130859,375.4287487792969,542.558449577391,274.79998779296875,600.0,True,True,True,True,True,True,True,False,False,55.5885322816487,noise,64.9011405339231,False,True,False,False,,Textiles & Apparels,Garments & Apparels,92.16722729456993,True,True,13973.33,55.07,1033056.0,0.3941,51.7,50.0,40.4,71.7,50.0,36.36363636363637,watch — approaching pivot,unknown,1.0,49.2,C
136,TIPSMUSIC.NS,2026-07-09,711.1500244140625,661.3791656494141,657.9583282470703,654.797998046875,580.3643225097657,567.4094194030762,673.569777089355,478.56920878389656,726.75,True,True,True,True,True,True,True,True,True,7.806252485473908,ppv,389.0926497149005,True,False,True,False,,Entertainment,Media & Entertainment,70.01441614608362,True,True,9090.74,30.1,423212.0,0.3311,0.0,50.0,88.8,95.7,70.0,6.8181818181818175,actionable,unknown,1.0,49.0,C
137,PARAS.NS,2026-07-09,1216.800048828125,1274.1416829427083,1097.9180653889973,1014.0000048828125,789.9283369954427,770.3852526855469,1272.4533747867852,580.5,1443.0,True,True,True,True,True,True,True,False,False,37.581890030425136,noise,51.992351602346055,False,False,False,False,,Aerospace & Defense,Aerospace & Defense,86.83325324363287,True,True,9805.87,431.87,3549244.0,4.4042,39.3,50.0,43.0,62.6,50.0,54.54545454545454,watch — approaching pivot,unknown,1.0,48.8,C
138,EQUITASBNK.NS,2026-07-09,78.16999816894531,76.66249974568684,74.42527813381619,73.04280029296875,66.41386675516765,64.67930007934571,77.17556869084086,50.0,80.13999938964844,True,True,True,True,True,True,True,True,False,22.986149276254842,noise,67.9120909808429,False,True,False,False,,Banks,Other Bank,79.96155694377704,True,True,8941.84,32.61,4171669.0,0.3647,33.2,50.0,50.6,89.1,50.0,31.818181818181817,watch — approaching pivot,unknown,1.0,48.7,C
139,ADFFOODS.NS,2026-07-09,317.54998779296875,309.7583312988281,292.7444432576497,285.5927984619141,230.0547992960612,226.14504707336425,310.4610609848204,153.10000610351562,346.95001220703125,True,True,True,True,True,True,True,True,False,19.675550965296253,noise,43.05892482925121,False,False,False,False,,Food Products,Packaged Foods,78.23161941374339,True,True,3488.72,20.12,633745.0,0.5768,19.2,50.0,22.8,77.1,96.2,43.18181818181818,actionable,unknown,1.0,48.1,C
140,KSB.NS,2026-07-09,932.7000122070312,940.191660563151,867.7041625976562,868.489873046875,806.7505253092448,800.8165487670899,931.8223956903436,663.373535570316,1023.2461180887996,True,True,True,True,True,True,True,True,False,14.354503700626143,noise,32.73083162239981,False,True,False,False,,Industrial Products,"Compressors, Pumps & Diesel Engines",74.43536761172513,True,True,16232.64,23.81,255258.0,0.1467,10.3,50.0,42.5,76.3,100.0,27.27272727272727,actionable,unknown,1.0,48.0,C
141,SOUTHBANK.NS,2026-07-09,44.220001220703125,45.62833340962728,44.687222480773926,43.357000274658205,40.92746673583984,39.55765011787415,45.56028094568777,27.970228553484873,49.900001525878906,True,True,True,True,True,True,True,False,False,47.43555851449619,noise,89.6655912490507,False,True,False,False,,Banks,Private Sector Bank,90.24507448342143,True,True,11577.09,76.34,17262898.0,0.6594,47.2,50.0,39.5,71.2,50.0,31.818181818181817,watch — approaching pivot,unknown,1.0,47.4,C
142,IPCALAB.NS,2026-07-09,1770.4000244140625,1709.0833435058594,1625.0416666666667,1609.3940014648438,1523.9033349609374,1480.0895025634766,1731.1292458749415,1251.5999755859375,1812.5,True,True,True,True,True,True,True,True,False,24.603369616336757,noise,34.81790996429194,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,81.06679481018742,True,True,44915.8,45.67,257987.0,0.1017,25.8,50.0,26.5,89.4,50.0,61.36363636363637,watch — approaching pivot,unknown,1.0,47.4,C
143,MUTHOOTMF.NS,2026-07-09,210.27999877929688,213.37916819254556,195.8797221713596,194.92100036621093,181.29660013834635,178.5575499725342,211.52557534284557,141.1999969482422,230.89999389648438,True,True,True,True,True,True,True,False,False,36.57205761652107,noise,61.091741227350546,False,False,False,False,,Finance,Microfinance Institutions,86.1604997597309,True,True,3527.8,16.14,767348.0,0.4574,37.7,50.0,33.4,76.1,50.0,47.72727272727273,watch — approaching pivot,unknown,1.0,47.3,C
144,AJANTPHARM.NS,2026-07-09,3307.60009765625,3309.741658528646,3135.6666463216147,3121.6259814453124,2915.4466617838543,2802.6316552734374,3298.6138985477214,2304.0552404050886,3506.89990234375,True,True,True,True,True,True,True,True,False,24.08464433601687,noise,38.47680833713212,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,80.68236424795772,True,True,41323.71,43.24,130729.0,0.1046,24.9,50.0,27.5,82.6,50.0,61.36363636363637,watch — approaching pivot,unknown,1.0,46.5,C
145,PIXTRANS.NS,2026-07-09,1782.300048828125,1786.1083272298176,1658.5972222222222,1622.387998046875,1493.7666634114582,1483.2609979248048,1767.8516880338552,1220.0999755859375,1930.0,True,True,True,True,True,True,True,True,False,12.066070817003194,noise,22.72605172453491,False,False,False,False,,Industrial Products,Rubber,73.33012974531475,True,True,2428.42,15.41,86450.0,0.6345,7.8,50.0,34.4,78.7,98.6,27.27272727272727,actionable,unknown,1.0,46.1,C
146,MANAPPURAM.NS,2026-07-09,332.45001220703125,326.34583791097003,319.2972234090169,316.1604901123047,295.74170247395836,291.91372634887693,329.72855624607536,244.06989380600746,347.8999938964844,True,True,True,True,True,True,True,True,False,23.522090880743818,noise,54.08241660533434,False,False,False,False,,Finance,Non Banking Financial Company (NBFC),80.20182604517059,True,True,31228.23,126.55,3806634.0,0.4052,23.8,50.0,35.4,85.1,50.0,47.72727272727273,watch — approaching pivot,unknown,1.0,46.0,C
147,GHCLTEXTIL.NS,2026-07-09,107.70999908447266,101.51999855041504,96.96804110209148,94.71537048339843,82.2231221516927,80.96208148956299,103.9913691037051,64.84792129679248,113.19000244140625,True,True,True,True,True,True,True,True,False,16.696112577666455,noise,85.66127914010706,False,True,False,False,,Textiles & Apparels,Other Textile Products,76.21335896203747,True,True,1029.55,6.43,597226.0,0.6248,14.5,50.0,53.8,84.3,50.0,36.36363636363637,watch — approaching pivot,unknown,1.0,45.7,C
148,VISHNU.NS,2026-07-09,601.0999755859375,608.9583435058594,603.915286593967,600.4110046386719,548.1553358968099,534.0667514038086,606.5916011850854,443.70001220703125,652.0,True,True,True,True,True,True,True,False,False,18.576483370625695,noise,42.260126071498675,False,True,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,77.55886592984143,True,True,4046.32,7.88,131087.0,0.1947,17.6,50.0,41.2,78.4,50.0,52.27272727272727,watch — approaching pivot,unknown,1.0,45.7,C
149,ALIVUS.NS,2026-07-09,1142.9000244140625,1135.8499959309895,1079.7972225613064,1080.3210021972657,985.1003352864583,970.2427508544922,1134.4152363547455,819.0,1193.9000244140625,True,True,True,True,True,True,True,True,False,10.436415918039632,noise,52.54010855443864,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,72.03267659778952,True,True,14027.89,11.82,103410.0,0.0843,4.7,50.0,40.3,85.5,50.0,61.36363636363637,watch — approaching pivot,unknown,1.0,45.2,C
150,ANGELONE.NS,2026-07-09,341.1000061035156,338.61666615804035,339.91111246744794,332.3002020263672,280.1513040161133,271.5130408477783,339.8464221234807,206.75854823075167,360.45001220703125,True,True,True,True,True,True,True,True,False,24.03827917711354,green,107.61420206727202,False,False,False,False,,Capital Markets,Stockbroking & Allied,80.634310427679,True,True,31160.13,314.79,9228689.0,1.0102,30.1,38.8,42.2,83.3,50.0,40.909090909090914,watch — approaching pivot,unknown,1.0,45.0,C
151,TRIVENI.NS,2026-07-09,455.04998779296875,439.8958282470703,402.75555419921875,399.73899841308594,382.71049255371094,375.33519561767577,445.49670436206554,316.27607066481727,474.54998779296875,True,True,True,True,True,True,True,True,False,23.89658581981038,noise,40.82276428516678,False,True,False,False,,Agricultural Food & other Products,Sugar,80.53820278712158,True,True,10027.62,22.45,493363.0,0.2239,34.6,50.0,42.1,85.8,50.0,13.636363636363635,watch — approaching pivot,unknown,1.0,44.3,C
152,PARACABLES.NS,2026-07-09,67.01000213623047,69.72416687011719,66.962222205268,62.63740005493164,44.73420008341471,44.2402000617981,68.81338188383573,28.299999237060547,75.69999694824219,True,True,True,True,True,True,True,False,False,15.078142989895937,noise,33.845028808222594,False,True,False,False,,Industrial Products,Cables - Electricals,74.96395963479097,True,True,2192.62,26.17,3905934.0,1.1937,11.6,50.0,64.2,71.0,50.0,27.27272727272727,watch — approaching pivot,unknown,1.0,44.0,C
153,RAJRATAN.NS,2026-07-09,465.75,451.52083079020184,439.5638902452257,435.9860015869141,434.5566666666667,423.51650009155276,458.74699154779944,305.54998779296875,540.0,True,True,True,True,True,True,True,True,False,10.828804211665588,green,131.60605055112114,False,True,False,False,,Auto Components,Auto Components & Equipments,72.27294569918308,True,True,2364.66,3.89,83531.0,0.1645,5.3,50.0,36.6,66.5,50.0,70.45454545454545,watch — approaching pivot,unknown,1.0,43.7,C
154,KRN.NS,2026-07-09,1211.800048828125,1217.9666646321614,1188.6194458007812,1192.1609985351563,962.2346651204427,928.2889996337891,1219.4458940260506,589.7999877929688,1405.0,True,True,True,True,True,True,True,False,False,29.826442803965737,noise,21.480090595725184,False,False,False,False,,Industrial Products,Other Industrial Products,83.70975492551658,True,True,7932.26,68.19,562699.0,0.8596,32.0,50.0,37.8,66.5,50.0,27.27272727272727,watch — approaching pivot,unknown,1.0,42.8,C
155,VTL.NS,2026-07-09,633.4000244140625,643.1083374023438,628.2569478352865,622.7980041503906,536.486000366211,509.10150024414065,642.1372417913227,379.293213735748,688.0,True,True,True,True,True,True,True,False,False,28.48589674700317,noise,37.187583785668075,False,True,False,False,,Textiles & Apparels,Other Textile Products,82.84478616049977,True,True,18323.11,33.17,523671.0,0.181,30.0,50.0,24.1,78.1,50.0,36.36363636363637,watch — approaching pivot,unknown,1.0,42.7,C
156,WELSPUNLIV.NS,2026-07-09,166.52999877929688,166.49333063761392,152.32860946655273,147.43299896240234,134.23233352661134,132.68055000305176,165.5144997408903,107.0999984741211,173.39999389648438,True,True,True,True,True,True,True,True,False,16.186420604102402,noise,43.71134133224294,False,True,False,False,,Textiles & Apparels,Other Textile Products,75.4925516578568,True,True,15677.88,44.19,2653451.0,0.2818,12.8,50.0,32.0,86.1,50.0,36.36363636363637,watch — approaching pivot,unknown,1.0,41.6,C
157,IKS.NS,2026-07-09,1862.9000244140625,1788.875,1703.3361070421006,1692.11599609375,1597.6586686197916,1591.7714990234374,1815.168913694827,1262.0,1909.0,True,True,True,True,True,True,True,True,False,16.642668141711624,noise,97.19367879150956,False,True,False,False,,IT - Services,IT Enabled Services,76.16530514175876,True,True,31249.86,57.46,308435.0,0.1839,24.4,50.0,42.0,89.2,50.0,4.545454545454546,watch — approaching pivot,unknown,1.0,41.3,C
158,STEELCAS.NS,2026-07-09,305.75,305.4875030517578,293.4638883802626,291.02239990234375,249.30600067138673,241.75027061462401,306.13222902133526,175.6788221569667,344.0,True,True,True,True,True,True,True,False,False,27.149370193579237,noise,22.614686359274,False,True,False,False,,Industrial Products,Castings & Forgings,82.1720326765978,True,True,3094.19,6.13,200545.0,0.1982,28.4,50.0,29.5,71.8,50.0,27.27272727272727,watch — approaching pivot,unknown,1.0,41.2,C
159,ELGIEQUIP.NS,2026-07-09,588.7000122070312,595.6208241780599,594.4277750651041,579.8119970703125,519.6659997558594,512.2019996643066,591.6112102352646,408.25,633.8499755859375,True,True,True,True,True,True,True,False,False,11.078531260245983,noise,29.570413059073665,False,True,False,False,,Industrial Products,"Compressors, Pumps & Diesel Engines",72.46516098029794,True,True,18558.27,31.57,536336.0,0.1701,5.8,50.0,48.5,79.8,50.0,27.27272727272727,watch — approaching pivot,unknown,1.0,41.1,C
160,TEXINFRA.NS,2026-07-09,114.1500015258789,111.6291675567627,103.76277838812933,102.64940063476563,99.18466700236003,98.7552501296997,112.11514296066765,82.5,118.0,True,True,True,True,True,True,True,True,False,10.157928035070029,noise,75.52382375537384,False,False,False,False,,Commercial Services & Supplies,Diversified Commercial Services,71.84046131667468,True,True,1454.57,1.6,140293.0,0.1101,4.3,50.0,35.3,87.5,50.0,38.63636363636363,watch — approaching pivot,unknown,1.0,41.0,C
161,RATNAVEER.NS,2026-07-09,180.25999450683594,179.42249806722006,174.94944339328342,175.61039916992186,158.63066609700522,157.21409980773925,179.06228567815242,130.5,197.0,True,True,True,True,True,True,True,True,False,16.326785426439127,noise,63.28190889880499,False,True,False,False,,Industrial Products,Iron & Steel Products,75.58865929841423,True,True,1287.54,43.82,2430972.0,3.4035,13.0,50.0,40.5,77.0,50.0,27.27272727272727,watch — approaching pivot,unknown,1.0,40.7,C
162,INGERRAND.NS,2026-07-09,4354.5,4446.4416097005205,4312.005547417535,4334.293974609375,3871.500665690104,3862.981130371094,4411.356651162924,3063.300048828125,4756.2001953125,True,True,True,True,True,True,True,False,False,9.742739385765397,noise,31.025184405702667,False,False,False,False,,Industrial Products,"Compressors, Pumps & Diesel Engines",71.50408457472369,True,True,13746.29,11.07,25431.0,0.0806,3.5,50.0,48.5,77.1,50.0,27.27272727272727,watch — approaching pivot,unknown,1.0,40.3,C
163,APCOTEXIND.NS,2026-07-09,506.3999938964844,511.59583536783856,511.1071819729275,498.3613055419922,408.4911265055338,400.5644290161133,510.9057417167048,307.1774227167927,579.0,True,True,True,True,True,True,True,False,False,29.003940930511128,noise,30.96832836936578,False,False,False,False,,Industrial Products,Rubber,83.22921672272946,True,True,2625.43,6.22,122758.0,0.2368,30.9,50.0,22.3,68.9,50.0,27.27272727272727,watch — approaching pivot,unknown,1.0,40.1,C
164,DHANBANK.NS,2026-07-09,33.88999938964844,33.22416671117147,33.270833333333336,32.9026000213623,27.4275333404541,27.13515001296997,33.7080041023172,19.450000762939453,36.849998474121094,True,True,True,True,True,True,True,True,False,11.516946595241407,noise,83.43980363337178,False,True,False,False,,Banks,Private Sector Bank,72.70543008169149,True,True,1337.63,8.69,2563228.0,0.6494,6.3,50.0,37.4,77.9,50.0,31.818181818181817,watch — approaching pivot,unknown,1.0,39.6,D
165,PANAMAPET.NS,2026-07-09,427.0,421.89583079020184,385.8069432576497,360.6061999511719,307.75986653645833,301.81590011596677,423.8890188415876,229.0,512.0499877929688,True,True,True,True,True,True,True,True,False,21.63267754370759,noise,22.914737219800223,False,False,False,False,,Petroleum Products,Lubricants,79.38491110043249,True,True,2583.08,28.52,667946.0,1.1042,21.9,50.0,36.6,60.8,50.0,22.727272727272727,watch — approaching pivot,unknown,1.0,39.2,D
