symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
INFY.NS,1160.9000244140625,1159.9749959309895,1200.08054945204,1221.6479956054689,1421.127684733073,1430.1324572753906,1164.268218024021,1089.0,1728.0,False,False,False,False,False,False,False,False,False,-23.87388483536188,ppv,494.12260889918167,False,False,IT - Software,Computers - Software & Consulting,28.011753183153772,False,False
MOTHERSON.NS,145.74000549316406,135.32583491007486,128.2238892449273,123.3024545288086,119.00279225667317,114.44854995727539,137.77273687109462,89.42248454216111,151.77000427246094,True,True,True,True,True,True,True,True,False,48.18352091157714,ppv,345.2594673209629,False,False,Auto Components,Auto Components & Equipments,90.1077375122429,True,True
HCLTECH.NS,1183.800048828125,1160.5333251953125,1235.114454481337,1266.1768115234374,1448.9814078776042,1440.0212561035157,1169.0312906253066,1103.4000244140625,1746.660434027475,False,True,False,False,False,False,False,True,False,-25.276861238132177,ppv,277.7898880613569,False,False,IT - Software,Computers - Software & Consulting,25.41625857002938,False,False
REDINGTON.NS,224.3300018310547,220.77666727701822,220.8580551147461,218.5111996459961,252.52839894612632,254.1265990447998,222.13219391610136,191.30999755859375,327.511218461602,False,False,False,False,True,False,False,True,False,-14.034167429550038,ppv,130.87889583773696,False,False,Commercial Services & Supplies,Trading & Distributors,42.55631733594515,False,False
WIPRO.NS,204.25,198.63249969482422,200.27305475870767,198.21699951171874,223.36079040527343,227.73485893249511,200.9213434382192,186.5,266.2266963670133,False,False,False,False,True,False,True,True,False,-13.939793020546409,ppv,332.5700839157916,False,False,IT - Software,Computers - Software & Consulting,42.703232125367286,False,False
HYUNDAI.NS,1924.0,1852.3249918619792,1840.933332655165,1838.9799975585938,2126.114657389323,2214.7569903564454,1878.3844693998578,1658.0,2890.0,False,False,False,False,True,False,False,True,False,3.156057769562093,ppv,1379.1712136725505,False,False,Automobiles,Passenger Cars & Utility Vehicles,65.27913809990206,False,False
TECHM.NS,1483.9000244140625,1425.0749918619792,1444.0694410536025,1430.9619970703125,1496.4133357747396,1489.107459716797,1444.7976229636295,1304.0999755859375,1854.0,False,True,False,False,True,False,True,True,False,-4.656293569392911,ppv,157.04710557478774,False,False,IT - Software,Computers - Software & Consulting,56.90499510284035,False,False
LTM.NS,4061.60009765625,4010.2025756835938,4245.941189236111,4231.21455078125,5133.740384114583,5143.747265625,4031.0233440291177,3855.629087128889,6344.474916122625,False,False,False,False,False,False,False,True,False,-19.098304500531427,ppv,327.6513883971959,False,False,IT - Software,Computers - Software & Consulting,34.32908912830558,False,False
PATANJALI.NS,456.20001220703125,460.27500406901044,461.0012664794922,464.29638916015625,516.3845227050781,535.4613208007812,460.48948994155444,438.0,648.8368060933632,False,False,False,False,False,False,False,False,False,-20.722441183112174,ppv,155.1462317000229,False,False,Agricultural Food & other Products,Edible Oil,32.07639569049951,False,False
KALYANKJIL.NS,355.04998779296875,352.59166463216144,393.90277523464624,393.2459997558594,435.90166646321615,451.82591430664064,357.2291178245629,337.0,615.8977245777407,False,False,False,False,False,False,False,False,False,-36.723417345484066,ppv,706.7475693135952,False,False,Consumer Durables,"Gems, Jewellery And Watches",13.026444662095985,False,False
