symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
BHARTIARTL.NS,2026-07-09,1931.0999755859375,1883.2416585286458,1856.749993218316,1854.1799951171874,1924.99,1950.8510021972656,1897.163159123839,1740.5,2174.5,False,False,False,False,True,False,True,True,False,-4.260597616472072,ppv,132.06055565193066,False,False,False,False,,Telecom - Services,Telecom - Cellular & Fixed line services,56.99855699855701,False,False
BAJAJFINSV.NS,2026-07-09,1895.0,1824.8310648600261,1772.070048014323,1771.5115185546874,1873.68421875,1922.1416040039062,1845.057611206351,1595.6384533474438,2193.128599829014,False,False,False,False,True,False,True,True,False,-5.471643149217509,ppv,195.17386482006242,False,False,False,False,,Finance,Holding Company,55.41125541125541,False,False
MRPL.NS,2026-07-10,162.49000549316406,150.97166697184244,153.725277794732,153.9106008911133,164.30655436197915,161.14330463409425,152.35179408519912,117.91239487347448,212.0,False,True,True,False,True,True,True,True,False,14.560562389946409,ppv,490.21154589737563,True,False,False,False,,Petroleum Products,Refineries & Marketing,74.41077441077442,True,False
INDIANB.NS,2026-07-10,870.7000122070312,811.7208404541016,827.0643157958984,823.7408715820312,846.7123409016928,835.1384963989258,814.8411617751914,593.3598253591498,980.0229061203939,True,True,True,False,True,True,True,True,False,39.260554426035775,ppv,507.93628388657197,True,False,False,False,,Banks,Public Sector Bank,87.44588744588745,True,False
CHENNPETRO.NS,2026-07-10,1180.699951171875,1127.2666625976562,1127.0472191704644,1102.277999267578,981.1355879720052,953.6455834960938,1131.347289623469,615.9702998720279,1249.0,True,True,True,True,True,True,True,True,False,63.317782987961,ppv,205.54089335370782,False,False,False,False,,Petroleum Products,Refineries & Marketing,93.26599326599326,True,True
LTM.NS,2026-07-10,4037.199951171875,3750.508341471354,3899.2111138237847,3961.7702490234374,4763.919291992188,4957.104918212891,3822.473113270702,3528.0,6344.474916122625,False,False,False,False,True,False,False,True,False,-23.498013703985222,ppv,221.92744658875455,False,False,False,False,,IT - Software,Computers - Software & Consulting,31.986531986531986,False,False
KALYANKJIL.NS,2026-07-10,476.1499938964844,391.7208302815755,371.6625001695421,373.08699890136717,410.4756669108073,431.0424998474121,403.80714879421123,327.04998779296875,615.8977245777407,True,False,False,False,True,True,True,True,False,-16.768051230287174,ppv,801.3388757483237,True,False,False,False,,Consumer Durables,"Gems, Jewellery And Watches",41.125541125541126,False,False
MAHABANK.NS,2026-07-10,84.25,87.50333340962727,84.59445889790852,83.05649597167968,70.83442660013834,67.19584367752076,85.56721728530903,50.17055988911408,94.5,True,True,True,True,True,True,True,False,False,52.8518459178444,ppv,399.74481960022996,False,False,False,False,,Banks,Public Sector Bank,91.29389129389129,True,True
GODREJIND.NS,2026-07-10,1417.699951171875,1211.9833272298176,1128.0819380018447,1123.0789978027344,1015.0056636555989,1034.8037478637696,1234.70833251957,744.2000122070312,1443.0,True,False,False,True,True,True,True,True,False,22.989503880050634,ppv,613.2409516291771,True,False,True,False,,Diversified,Diversified,79.7979797979798,True,False
APOLLOHOSP.NS,2026-07-09,8845.5,8718.916666666666,8478.611111111111,8330.12,7672.945764973958,7656.60935546875,8746.680744045523,6687.621668232306,8950.0,True,True,True,True,True,True,True,True,False,16.44669995291501,ppv,147.14072525459477,False,False,False,False,,Healthcare Services,Hospital,75.56517556517556,True,True
